5sd	10sd	15sd	20sd	25sd	30sd	35sd	40sd
ENSG00000140839	0.162086340197647	0.126574023109815	0.100266240366886	0.0716606379334435	0.0643107339042667	0.0410513604075708	0.0218309032656315	0.00282943820437904
ENSG00000140848	0.119279652089833	0.0684210574544158	0.0497471884938876	0.0413199227977314	0.035210437997572	0.0222081805047864	0.015470572507543	0.00645252601629865
ENSG00000140854	0.20629516729161	0.181286807771223	0.171527602612062	0.131991773415571	0.110141817764665	0.0652739850409528	0.0607163791426241	0.0229727183130203
ENSG00000140859	0.17686071906518	0.137799983041721	0.0913832903110384	0.0694602164308289	0.0385534972250278	0.027100336985855	0.013548767113775	0.00489691087330014
ENSG00000140873	0.1427626718896	0.0996223527045565	0.0472085873781698	0.0388954035092193	0.028239462203751	0.0196415445007906	0.013802369359267	0.00567324128384668
ENSG00000140876	0.161193873180945	0.132262717335601	0.0884450251345623	0.0913842344056559	0.056693339556155	0.0375903428606595	0.0174858683426468	0.00529807656923339
ENSG00000140905	0.171850469933834	0.128725535055745	0.0957340787821189	0.0714371094846348	0.0444261014619577	0.0200130536771005	0.0127588289516506	0.00441810053206051
ENSG00000140931	0.137409444621662	0.109152286604357	0.110252140729218	0.103381029205949	0.0913941276705472	0.0789585051339016	0.0711123413488485	0.029974533238721
ENSG00000140932	0.262636718210358	0.185294714942716	0.108108074633876	0.0734297038552864	0.0239974793007185	0.0138998328565205	0.00541196181550888	0.00128215176747186
ENSG00000140937	0.154407752233896	0.0934355685050799	0.0757319331994711	0.0781942971223651	0.0628393296578968	0.0498182701538683	0.025318794583961	0.00389297908234259
ENSG00000140941	0.129138745505193	0.0921811901399093	0.0776753589940817	0.0493447222619352	0.0298411501974371	0.0234682305883348	0.024206306244356	0.005731380142499
ENSG00000140943	0.131529427453256	0.113768575397921	0.102046337720386	0.0989786214999245	0.0901466488029218	0.0762751115375016	0.0681057671399797	0.0181978929811645
ENSG00000140945	0.120765713156843	0.085923723313726	0.0757895572752055	0.0607917245323785	0.0474976421534097	0.0422412866721655	0.0300009454021182	0.00866786564362815
ENSG00000140948	0.173484480650567	0.186721367336275	0.184374653840066	0.183119542542973	0.170675018409009	0.154722782568129	0.138558787253109	0.0609478924627665
ENSG00000140950	0.155093622563115	0.141025042428194	0.115441654746063	0.0896063625234266	0.0782132806474953	0.0562861681641172	0.040737778496235	0.0126875696870102
ENSG00000140955	0.17863987874095	0.140559623895226	0.145578926895041	0.115734509818058	0.081577736295299	0.0583009981136811	0.0370570061033557	0.0125626728407382
ENSG00000140961	0.178754514840286	0.168271032736799	0.126811614280505	0.118828408609657	0.117635870731419	0.105925841211931	0.0802771412885304	0.0228018121285383
ENSG00000140968	0.176057545898007	0.112068385496906	0.0783355814517121	0.0619512546568656	0.0358792953415975	0.0263771192125131	0.0179625129797683	0.00447077996224036
ENSG00000140983	0.128268909328291	0.0783236641274959	0.0570133570724061	0.0417514830509407	0.0263617147567842	0.0161463399189827	0.00987021406487742	0.00428705048591759
ENSG00000140986	0.227822159450166	0.0992969763036259	0.0588109241029977	0.0269776742200757	0.0176183712345794	0.0105806844651422	0.00577163091348976	0.00235500884485632
ENSG00000140987	0.124040924713097	0.0989077157701855	0.0728098401413357	0.0689375350086829	0.0558034526960932	0.046495931713691	0.0434086185919546	0.0181131041159803
ENSG00000140990	0.221994085017461	0.170664866059483	0.136551666607928	0.122149323383131	0.0732729871364564	0.0375196526539553	0.0101545726138159	0.00466908896381417
ENSG00000140992	0.0900301239422859	0.0827775202561457	0.0719731418323133	0.0599572042017318	0.0503993981598589	0.0313170207797572	0.0230063315288197	0.00459414918072153
ENSG00000140993	0.130646049049661	0.0960266378154034	0.0611855878180834	0.0408398727476932	0.032255922161591	0.0186685347496728	0.0132537168224451	0.00443876210625038
ENSG00000140995	0.105079199688272	0.0864563613258268	0.0673436142434113	0.0541420805783406	0.0488894018969712	0.0444835923140165	0.0309797323876664	0.00999622129608933
ENSG00000141002	0.0934098781688719	0.0648891796371493	0.0579261690794519	0.0427227879381398	0.0374952329416272	0.0284319735970581	0.0242457359874171	0.00696963594932467
ENSG00000141012	0.116653588299782	0.0979344468012179	0.10088205775164	0.0904154298715691	0.0745167586794676	0.063817564236588	0.0552770404466508	0.0225730162942647
ENSG00000141013	0.168682093604121	0.12554635262285	0.0906056547967225	0.0672248504897019	0.0574193811698893	0.0447243395711572	0.0387043844195707	0.0105107341898967
ENSG00000141026	0.112330485659602	0.089358400336688	0.0694027969628116	0.0555832428111618	0.0497844414563397	0.0359931471743094	0.0237704792011529	0.00610418706548053
ENSG00000141027	0.0872695579950341	0.0773634156629517	0.0669809470092059	0.0627870238259767	0.0520839399035785	0.0498186697147126	0.0377990913031241	0.00350446071436429
ENSG00000141030	0.19953619084207	0.189393534162689	0.170609317994845	0.120829867306429	0.0886534986581747	0.0398171428504519	0.0385795460933583	0.0115069227835764
ENSG00000141034	0.186877943770751	0.185632016511829	0.18435195515569	0.171566017654637	0.156973128595554	0.140436985862493	0.126877835410013	0.056581603005667
ENSG00000141052	0.131388826536094	0.0821839293756703	0.0523635800607196	0.0406156350475209	0.0330277973558176	0.0237003802173216	0.0176381852172845	0.00662895313511073
ENSG00000141076	0.157747205478982	0.13622756660275	0.108406280290924	0.0841949513361363	0.062561392827275	0.0467368480912358	0.0334097953122346	0.00475137029945332
ENSG00000141084	0.108720841987224	0.0805879196952424	0.0739452926876235	0.0748414350243359	0.0629608752724281	0.0460352897234156	0.0415024077196151	0.0233847897764765
ENSG00000141086	0.246107375006067	0.199994122890211	0.174861292342253	0.150012499952118	0.139235908630644	0.115288748195717	0.0855928299248823	0.0416216068644355
ENSG00000141096	0.24792500500999	0.189304778916267	0.114636159581765	0.057729975641073	0.0356415918413625	0.0218844840581657	0.0181096453228765	0.00788743532206431
ENSG00000141098	0.138438803109199	0.0801752684027378	0.0623452604730302	0.0410386027184874	0.0325105553007798	0.024613608030853	0.0166572818167231	0.00570136857041935
ENSG00000141101	0.136973283799124	0.127870014603786	0.0895907718154992	0.0814986716565846	0.077384608500548	0.0689381417697224	0.0603963746804504	0.00335756260733089
ENSG00000141127	0.157677084285977	0.1715732130325	0.159192878401402	0.132550518366003	0.119941389603269	0.0989464001484671	0.0830812594527194	0.00218264941741283
ENSG00000141161	0.21701238500596	0.0572791228961668	0.0447755848992373	0.0286681987275479	0.0214666736032875	0.018007256147537	0.0115840164944699	0.00542268487969708
ENSG00000141179	0.175274836715231	0.139534164740167	0.128534592420009	0.119261769995076	0.107450057628937	0.0910315971665829	0.0550453418696726	0.0159498661695088
ENSG00000141194	0.205664977158639	0.187586097649205	0.119708588548213	0.0943020960750562	0.078509676228514	0.0735556463875394	0.0536616632266231	0.0207840567598707
ENSG00000141198	0.144003267731098	0.0905089853759262	0.0626884384074032	0.0527645010207772	0.0379282546122361	0.025769582919927	0.0186502031463677	0.00798088608723301
ENSG00000141200	0.221445174209702	0.178054631377493	0.160128345331853	0.130858388164669	0.119426292383239	0.0984287126152392	0.0859080013811661	0.0380518773241044
ENSG00000141219	0.212916555904692	0.254451532272547	0.264349298465661	0.252279500823743	0.234777879408676	0.20585692621819	0.183351889507281	0.0785492782728561
ENSG00000141232	0.124128384191709	0.0809089225534342	0.0616465337031179	0.0428716350015163	0.0317440039247091	0.0216698704891765	0.0135175990112031	0.00546635382433581
ENSG00000141252	0.143677940560852	0.112882303797965	0.0813853461443478	0.0464355864308593	0.041653651060496	0.0267126007050738	0.0163277108491332	0.00464778147630218
ENSG00000141255	0.225846877290447	0.200834024473482	0.173337130210288	0.165656024405946	0.149267178206606	0.13775002364737	0.123754047198189	0.0550612727090334
ENSG00000141258	0.176539960853226	0.158186951597955	0.143575658986533	0.118900063700708	0.0992672428369846	0.0746473426705888	0.0618069545280635	0.0163127701075435
ENSG00000141279	0.136040320055144	0.110560855629028	0.106326869505595	0.0837180002968958	0.0721019601280763	0.0604547577717191	0.0436496923758426	0.0151845308724477
ENSG00000141293	0.140092780767086	0.0792034596698314	0.0658165300656741	0.0584226388692815	0.0526489339581514	0.0501955539133129	0.0423353773388243	0.00203540783507662
ENSG00000141294	0.219795270202541	0.148377208934819	0.0892324552070334	0.0413676763962433	0.0321023389866843	0.0165617801577645	0.0101496524921831	0.00428121870423976
ENSG00000141295	0.141155881407866	0.076422389969271	0.0554162878074783	0.0351515253061964	0.0306489100299607	0.0237015150241961	0.0167748786459567	0.00601377810354075
ENSG00000141298	0.207647680051911	0.135661076108327	0.0979017748350453	0.0657142237038652	0.0445401391318603	0.029651148101466	0.014802520148191	0.00489314095724616
ENSG00000141314	0.135248406748248	0.0963210582764035	0.0722946162946538	0.0621023060236409	0.0484550768986306	0.0185530408337372	0.0159572279736378	0.00411786335095962
ENSG00000141337	0.130524631765937	0.114912113563748	0.0645052422075339	0.0610591762961817	0.0570299690437705	0.0465301932947721	0.0332699658642334	0.00969856972371599
ENSG00000141338	0.151643185966761	0.123063978471665	0.117947553746931	0.111120776293862	0.0876385056991791	0.0806162161799153	0.0612357751668718	0.0142709790035658
ENSG00000141349	0.123584609185025	0.097223334856362	0.0753941256107742	0.0595611438265233	0.0438804127352158	0.0262394351282594	0.0265996122979654	0.00491324538001213
ENSG00000141367	0.123911542633861	0.112004038895429	0.0923746507901436	0.0682163803444169	0.0363886643489074	0.0216202803232681	0.0161736852265153	0.00583749460504803
ENSG00000141371	0.193611725946641	0.178281270300803	0.165929744777517	0.157071382203582	0.139580160998439	0.124259318834698	0.112144302631288	0.0482784233995628
ENSG00000141376	0.118955580811197	0.0757320594602754	0.065202536630163	0.0550631240320466	0.0461106169800227	0.037088156417881	0.0304221674360851	0.0133184517059356
ENSG00000141378	0.150841098130668	0.12627163222758	0.113928550569254	0.093857320332014	0.0640287218482199	0.0515214838643543	0.0324302778244428	0.00400805654699015
ENSG00000141380	0.104023458485843	0.0769202680130019	0.0457496847587675	0.042165160589274	0.0293683609959794	0.0207948089091404	0.0138712041380909	0.00454590173687913
ENSG00000141384	0.176456072666909	0.15541594158308	0.126422329414599	0.11189957984102	0.093227440341139	0.0750486149343483	0.0681369576143474	0.00258672444111733
ENSG00000141385	0.157831872144174	0.127041774228763	0.0963122503534479	0.0803243104693199	0.0546379280715758	0.034769631031647	0.0248012529302903	0.0128376283247229
ENSG00000141391	0.146870359734669	0.121820046259834	0.108982667203717	0.0846945661589091	0.0834341061201511	0.071029438222357	0.0505254676689559	0.0161485373453765
ENSG00000141401	0.16038340560499	0.0924724551563423	0.0545339521085488	0.0466075080718716	0.0298811986021962	0.0230422892523428	0.0158264186664442	0.00551694947163293
ENSG00000141404	0.165343155774374	0.125231381318105	0.123201167004685	0.0981314771146488	0.0732504004145575	0.0502109649085533	0.0182760367356758	0.00832767578947969
ENSG00000141424	0.139459437602031	0.0899167912420159	0.0642727420389989	0.0605814857654217	0.0524392339299597	0.0448434663987491	0.033680603523074	0.0163603509954542
ENSG00000141425	0.102467977652427	0.0935822729562538	0.0862035148903006	0.0859325818554134	0.0785636920139761	0.0708517991126235	0.0666722509773681	0.0160082037371295
ENSG00000141428	0.17950021655303	0.204359009874591	0.199762906565547	0.169923511781904	0.149532167556544	0.134464388234243	0.10961108538937	0.0407950525609218
ENSG00000141429	0.120117881021336	0.0821452110126684	0.0567308449091376	0.0447993181835052	0.0285531726032811	0.0209642959590583	0.0136680478390442	0.0045817597065729
ENSG00000141431	0.166656981197139	0.126268311348943	0.103159908185545	0.100509209217597	0.0746067169631055	0.0445423370413334	0.0534187406622509	0.0147714430534738
ENSG00000141433	0.172514013235308	0.123597587090029	0.101142023149927	0.0899465299374827	0.0786469859049974	0.0607936890622259	0.0504592955579334	0.0120999919076239
ENSG00000141434	0.283964056179343	0.234174218262447	0.152243916381107	0.0699967475587766	0.0680951107142539	0.0250196843902685	0.0123497022476429	0.0046589925118257
ENSG00000141437	0.240199258679892	0.191215370314428	0.156403619931464	0.101321095897105	0.0826447567294409	0.0597307947757693	0.0487716966842706	0.0218625379882653
ENSG00000141441	0.131871570490056	0.0864508086357668	0.0574902429660943	0.048484612395311	0.0346653970993127	0.021702371576697	0.0137823409500778	0.00489680252460269
ENSG00000141446	0.176488160547356	0.195785748578706	0.184557224170104	0.141319780795566	0.128995153239475	0.104088748744068	0.0780699484595618	0.0178797737518976
ENSG00000141447	0.1397058957707	0.11038593980878	0.0986966095849946	0.0964685509416921	0.0834001261583156	0.0709990301213534	0.0683478416037072	0.0159871031042502
ENSG00000141448	0.142421589329634	0.0922920146680307	0.0731043902706355	0.0581207524013016	0.0442702954657433	0.0356737468277926	0.0318879741344626	0.00679027070460048
ENSG00000141449	0.127897694065026	0.0864805433824459	0.0557573186683239	0.0452557650553692	0.0303451789320292	0.0215069568037475	0.0170718568595475	0.00594771166948497
ENSG00000141452	0.146647509601199	0.112717360769706	0.0988697756920816	0.0795121915074522	0.0636863895208449	0.0479884267182928	0.039536378098678	0.00305874261204802
ENSG00000141456	0.138956050899387	0.136638878561478	0.127640621295756	0.120861390955192	0.0994574246315472	0.0846130392697819	0.0694869304936639	0.0281407811189189
ENSG00000141458	0.162646819352135	0.175325864713482	0.142766252025538	0.128428570998084	0.0988246497844607	0.0796331652772057	0.0675857529045048	0.0385331336538598
ENSG00000141469	0.129108563641229	0.0744357552216831	0.0538770106109779	0.0265683137783146	0.0231597884026147	0.020665742322074	0.0136566824366421	0.00691022345135489
ENSG00000141480	0.223571120726273	0.201267630404998	0.183016581264341	0.142332593271173	0.108776322854946	0.0906309471746041	0.0336966320593119	0.00925245355679225
ENSG00000141485	0.148991493937783	0.0826341020757123	0.0622937864849405	0.0507207319963394	0.0485048731658931	0.0478452214344112	0.03448387810168	0.0099891422691766
ENSG00000141497	0.185244177762331	0.154182964896814	0.149283056947115	0.114433452971698	0.0844822974007582	0.0676322554019417	0.0607298852262653	0.0257292140114161
ENSG00000141499	0.142597176514252	0.123213598155077	0.107171139962972	0.0651109303629284	0.0386681536655118	0.0350443900238185	0.0196713407988404	0.0036842404735729
ENSG00000141503	0.148764851676488	0.0949443983077151	0.0712664790446854	0.0558403160050167	0.029621430383428	0.0207738673247538	0.014338902219701	0.00435754854682306
ENSG00000141504	0.166354282008205	0.136991812134093	0.0849636041026225	0.0745824201404434	0.0472086157307885	0.0401073132837828	0.0261943747226606	0.0154205252941252
